Handle,Title,"Body (HTML)",Vendor,Type,Tags,Published,"Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","SEO Title","SEO Description","Google Shopping / Google Product Category","Google Shopping / Gender","Google Shopping / Age Group","Google Shopping / MPN","Google Shopping / AdWords Grouping","Google Shopping / AdWords Labels","Google Shopping / Condition","Google Shopping / Custom Product","Google Shopping / Custom Label 0","Google Shopping / Custom Label 1","Google Shopping / Custom Label 2","Google Shopping / Custom Label 3","Google Shopping / Custom Label 4","Variant Image","Variant Weight Unit","Variant Tax Code","Cost per item",Status
taylor-412ce-grand-concert-electro-acoustic-guitar-natural-1071,"Taylor 412CE Grand Concert Electro Acoustic Guitar - Natural","<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>The 412ce is built to a Grand Concert body profile which feels compact and comfortable</li><li>Ovangkol back and sides offers a wide range of tones</li><li>Sitka spruce top produces crystal clear output</li><li>Tropical American mahogany neck with satin finish has a sumptuous feel</li><li>Ebony 20-fret fingerboard with Italian Acrylic dot inlays</li><li>Taylor's groundbreaking Expression System (ES) Electronics</li><li>Tortoise pickguard complements the natural finish of the guitar</li><li>Includes Taylor hardshell case for additional protection</li></ul><p>This smaller bodied electro acoustic guitar is well suited for many playing styles, including fingerstyle. With a cutaway for easier access to upper frets, the Taylor 412CE Electro Acoustic Guitar is ideal for practise as well as performance use.</p><p>The combination of Sitka Spruce and Ovangkol in this guitar provides a rich yet balanced tonal palette, especially thanks to the punch and precision which spruce brings to a guitar. Partnered with a mahogany neck and ebony fingerboard, the choice of tonewoods on the Taylor 412CE Electro Acoustic Guitar work well together to create a well balanced and impressive tone.</p><p>The choice of a grand concert body shape is an interesting one, the smaller shape being something of a talking point. The scaled down body on the Taylor 412CE Electro Acoustic Guitar is also more comfortable when playing has to be prolonged over a period of time; Fingerstyle guitarists in general prefer the smaller body shape while they are also suited to live performance where standing is necessary. Grand Concert body guitars are also known for the more focused tone they produce while being well balanced and exceptionally clear.</p><p>Taylor provides the electronics in the Expression System pickup and preamp. Great, natural tone is captured and amplified through the simple controls and lets you plug in and play with just the right the controls you need to get going. The inclusion of a preamp and pickup on the Taylor 412CE Electro Acoustic Guitar provides many opportunities for live use, great for anyone looking to start, or continue, performing. Additionally, a Taylor Hardshell case is included for easy and safe transportation.</p></div></div></div>",mysite,guitar,"Taylor Guitars",TRUE,,,,,,,1071-1071-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/6b22c285fb5f6a6d672bf992865acde8.jpeg,1,,FALSE,"Taylor 412CE Grand Concert Electro Acoustic Guitar - Natural","Taylor 412CE Grand Concert Electro Acoustic Guitar - Natural",,,,,,,,,,,,,,,Kg,,,active
taylor-412ce-grand-concert-electro-acoustic-guitar-natural-1071,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/abb6a6405e4b7d370589d411f25821fc.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
taylor-412ce-grand-concert-electro-acoustic-guitar-natural-1071,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/91bc1dbe77201451304687b78686ecd0.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
taylor-412ce-grand-concert-electro-acoustic-guitar-natural-1071,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/2b56b4feda1120b42a7afe3242c4d60c.jpeg,4,,,,,,,,,,,,,,,,,,,,,,
gibson-usa-2017-les-paul-custom-studio-electric-guitar-worn-ebony-556,"Gibson USA 2017 Les Paul Custom Studio Electric Guitar - Worn Ebony","<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>Classic Les Paul body shape with modern appointments for reliability</li><li>Swamp ash body is lightweight yet produces a bold tonal output</li><li>Set maple neck establishes immaculate sustain, whilst the slimtaper profile optimises playing comfort</li><li>Rosewood fingerboard with dot position inlays to guide your way</li><li>USA-made double-slug humbuckers provide a smooth tonal palette</li><li>ABR-1 bridge and stopbar tailpiece optimises intonation and sustain</li><li>Mini-button tuning machines uphold tuning integrity dutifully</li><li>Includes Gibson owner's manual and truss rod wrench</li></ul><p>The Gibson USA 2017 Les Paul Custom Studio Electric Guitar in Worn Ebony is an awesome rendition of the legendary single cutaway guitar, marrying vintage style with modern appointments to create an affordable model that makes an impact. If you</p></div></div></div>",mysite,guitar,"Gibson Guitars",TRUE,,,,,,,556-556-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/8fd5c3502e69c23ac9a6074d881bc0ef.jpeg,1,,FALSE,"Gibson USA 2017 Les Paul Custom Studio Electric Guitar - Worn Ebony","Gibson USA 2017 Les Paul Custom Studio Electric Guitar - Worn Ebony",,,,,,,,,,,,,,,Kg,,,active
gibson-usa-2017-les-paul-custom-studio-electric-guitar-worn-ebony-556,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/3de1ed6474f50c0f986bfe3ff7eeb61e.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
gibson-usa-2017-les-paul-custom-studio-electric-guitar-worn-ebony-556,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/cc73702fb60fd5958f1200bbc9425eec.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
gibson-usa-2017-les-paul-custom-studio-electric-guitar-worn-ebony-556,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/2dac08ef2e27ca0eb1e456399cadf37a.jpeg,4,,,,,,,,,,,,,,,,,,,,,,
taylor-114ce-left-handed-grand-auditorium-electro-acoustic-guitar-1021,"Taylor 114ce Left-Handed Grand Auditorium Electro Acoustic Guitar","<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>Left-handed model of the grand auditorium electro acoustic</li><li>Sitka spruce top with understated natural finish</li><li>Forward shifted bracing pattern for soundboard reinforcement</li><li>Sumptuous layered sapele back and sides in varnish finish</li><li>Sapele neck with varnish finish offers smooth playing feel</li><li>20-fret ebony fingerboard with dot inlays</li><li>Taylor ES-T electronics system translates the body timbre beautifully</li><li>Includes Taylor gig bag</li><li>Left-handed model - pictures are for illustrative purposes only</li></ul><p>The Taylor 114ce left-handed grand auditorium electro acoustic guitar in natural finish offers the form and functionality of this popular model to left-handed players. Benefiting from beautifully crafted tonewoods that are shaped to the joyfully playable grand auditorium body with venetian cutaway, and fitted with superb Taylor Expression System T electronics, the 114ce is a fantastic model for players of all ages.</p><h3>Luxurious Tonewoods</h3><p>The body is shaped to that of the Grand Auditorium body profile, combining the width and depth of a dreadnought to generate impeccable energy, with a narrower waist that allows treble notes to sizzle with a clear and focused energy. If you're a fingerpicker who craves clarity across the neck, then this is the model for you. The Venetian cutaway also affords greater upper fret access to give you absolute freedom as your tap, sweep, and pick your way through every performance.</p><p>The body top is made from Sitka spruce, which is a highly flexible tonewood with enviable resonant properties that make it a fantastic soundboard. Reinforced using Taylor's forward shifted bracing pattern, the top delivers the timbre generated by the tonewoods and dreadnought shape with power and clarity.</p><p>The back and sides of the body have been built from layered sapele, which is composed of a central core of poplar that is pressed between interior and exterior layers of sapele veneers. The layered nature of the back and sides gives it incredible resilience when handling changes in humidity and temperature - making it superb for touring guitarists who want a guitar that travels well.</p><h3>Supportive Sapele Neck</h3><p>Fitted to the body is a reassuringly solid sapele neck, which is paired with a delightful 20-fret ebony fingerboard that is adorned with 6mm dot position inlays. The neck is treated to a varnish that guarantees a smooth and responsive playing feel, whilst preserving the longevity of the wood.</p><h3>Taylor's Expression System T Electronics</h3><p>In addition to the natural sound projection abilities of the tonewoods and dreadnought body shape, the 114ce is fitted with Taylor's ES-T electronics system, which allows you to plug the guitar into an amplifier. The ES-T is a single-source, under-saddle transducer with individual response elements for each string. It features a built-in preamp to give the signal a boost, if necessary, and the same active controls that are on the full ES in more expensive models. These are discreetly tucked away so that they don't interfere with your playing.</p><h3>Road-Ready Hardware</h3><p>Taking care of the tuning are the die-cast tuning machines, which guarantee that your tuning will be held securely, no matter how enthusiastically you strike the strings. The Nubone nut and Tusq saddle work together with the Indian rosewood bridge, to optimise action and intonation whilst creating a seamless link between the strings and body. The Taylor 114ce dreadnought electro acoustic guitar comes with a gig bag, so you're good to get out and gig as soon as it arrives.</p><p>The Taylor 114ce left-handed dreadnought electro acoustic guitar in natural comes equipped with Elixir Phosphor Bronze Medium strings, as well as a gig bag to get you up and running for your first gig with immediate effect.</p></div></div></div>",mysite,guitar,"Taylor Guitars",TRUE,,,,,,,1021-1021-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/fd4c011d9fe547064db0744ee53d3fbf.jpeg,1,,FALSE,"Taylor 114ce Left-Handed Grand Auditorium Electro Acoustic Guitar","Taylor 114ce Left-Handed Grand Auditorium Electro Acoustic Guitar",,,,,,,,,,,,,,,Kg,,,active
taylor-114ce-left-handed-grand-auditorium-electro-acoustic-guitar-1021,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/cb6f5acf7f4be3b62ff949fee50bed8e.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
taylor-114ce-left-handed-grand-auditorium-electro-acoustic-guitar-1021,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/74a9af4ec4f9075c6e03679ea8a2a92e.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
taylor-114ce-left-handed-grand-auditorium-electro-acoustic-guitar-1021,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/3c366633f60bd34ed79299d9edd0a62b.jpeg,4,,,,,,,,,,,,,,,,,,,,,,
taylor-baby-mahogany-bt2-acoustic-guitar-natural-1104,"Taylor Baby Mahogany BT2 Acoustic Guitar - Natural","<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>The Baby Taylor is a compact 3/4-size dreadnought acoustic guitar</li><li>Tropical American mahogany top with natural, darker finish</li><li>Layered sapele back and sides provide a durable construction</li><li>Tropical American mahogany neck in varnish offers comfortable playability</li><li>Ebony fingerboard with 6mm dot position inlays to guide you</li><li>Die-cast chrome tuning machines uphold tuning integrity</li><li>Single-ring rosette soundhole design</li><li>Includes gig bag for added protection</li></ul><p>The Baby Mahogany Taylor BT2 is the ultimate travel companion, delivering volume and tone that surprise for its diminutive dimensions. At three-quarters the size of a full-sized guitar, it lives for the road. It also loves little hands, which makes it an irresistible choice for kids taking lessons. Although smaller in size, the guitar's shape and construction ensures the instrument's voice is heard; clearly and defined.</p><h3>BLEND OF TONEWOODS</h3><p>The Baby Mahogany Taylor BT2 has a conventional yet mini dreadnought body shape, giving it an extra compact playing feel. The top is constructed using tropical mahogany, which has a warm, dark appearance while it also gives a clear, dry tone. The back and sides are crafted by sandwiching poplar between layers of sapele, and arching the back to provide extra strength and that full, rich tone. This technique of construction gives high quality of sound throughout whilst strengthening resilience to changes in environment and humidity, along with keeping cost down. The blend of woods have an exotic look but a tough construction to withstand years of playing.</p><h3>SAPELE NECK</h3><p>A sapele neck is firmly fitted to the body of the Baby Mahogany Taylor and it has a smooth, hard playing feel. Aboard the neck is a 19-fret ebony fingerboard, decorated with 6mm dot inlays to guide you from one fret to the next. The use of sapele as the neck wood contributes to a colourful tone and a tight grain appearance.</p><h3>HARDWARE AND FINISH</h3><p>Die-cast chrome tuning machines sit at either side of the headstock to uphold tuning integrity with accuracy.</p><p>The mahogany soundboard is complemented by a black single ring rosette as a nice finishing touch to the guitar.</p><p>A gig bag is included with the Baby Mahogany for added protection, making it easy to travel with. The Taylor Baby Mahogany BT2 is a superb 3/4 acoustic guitar that offers huge sound for its size.</p></div></div></div>",mysite,guitar,"Taylor Guitars",TRUE,,,,,,,1104-1104-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/4c28a35b0e145aa06f90eb2aa526eb5d.jpeg,1,,FALSE,"Taylor Baby Mahogany BT2 Acoustic Guitar - Natural","Taylor Baby Mahogany BT2 Acoustic Guitar - Natural",,,,,,,,,,,,,,,Kg,,,active
taylor-baby-mahogany-bt2-acoustic-guitar-natural-1104,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/4c2e8f19311c7e79274bfd3fa5593f99.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
taylor-baby-mahogany-bt2-acoustic-guitar-natural-1104,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/a31e534414e2515826ae7e4b704a2df2.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
taylor-baby-mahogany-bt2-acoustic-guitar-natural-1104,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/a491acd86651f819f054a1aa493718ea.jpeg,4,,,,,,,,,,,,,,,,,,,,,,
taylor-baby-mahogany-bt2-acoustic-guitar-natural-1104,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/7aae2e12e940770b016dc0cc77c68cc8.jpeg,5,,,,,,,,,,,,,,,,,,,,,,
taylor-baby-mahogany-bt2-acoustic-guitar-natural-1104,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/99d936477c77c15bdb4559b3fc025b11.jpeg,6,,,,,,,,,,,,,,,,,,,,,,
martin-d-18e-retro-electro-acoustic-guitar-952,"Martin D-18E Retro Electro Acoustic Guitar","<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>Bringing back vintage Martin style and sound for the modern guitarist</li><li>D-14 Fret style body with non-cutaway dreadnought profile</li><li>Solid Sitka spruce top with """"X"""" Scalloped forward shifted bracing</li><li>Solid genuine mahogany back and sides forms a gorgeous tonewood partnership</li><li>Modified low oval hardwood neck with Performing Artist taper profile offers comfort</li><li>Ebony fingerboard acts as a comfortable playing surface</li><li>Equipped with the Fishman F1 Aura+ preamp for a versatile range of tones</li><li>Comes with a protective hardshell case</li></ul><p>The new Retro series of acoustic guitars by Martin put on display an excellent partnership of high quality tonewoods with decades of experience in building and developing acoustic models. The D-18E hails from Martin's Retro series, delivering an outstanding electro acoustic guitar that takes us back in time to a more vintage feel and sound that is well-built for the modern musician.</p><h3>Body</h3><p>The D-18E Retro has a solid build with a non-cutaway dreadnought design. Despite its somewhat straightforward appearance, this adds to its vintage character. The top is constructed from solid Sitka spruce which is perfectly partnered by solid genuine mahogany in the back and sides for a clear and responsive range of tones, all with added warmth. The body top also features standard """"X"""" bracing with forward shifted pattern to strengthen the Sitka spruce soundboard and improve its overall sound quality. The D-18E Retro produces a dynamic sound which suits the more traditional acoustic guitarist.</p><h3>High Performance Neck</h3><p>Joined firmly to the body is a modified low oval hardwood neck with a Performing Artist taper profile for an all-round comfortable playing feel in the hand. The neck is topped with a 20-fret ebony fingerboard which is adorned with Old Style 18 green abalone inlays to guide you.</p><h3>Fishman Electronics</h3><p>Amplifying the natural sound of the D-18E Retro is the Fishman F1 Aura+ preamp. The primary design feature of this preamp is to ensure that it is simple to use, and that has been achieved along with award-winning Aura Acoustic Imaging technology. The F1 Aura+ is intuitive and is designed to make tone-shaping even easier throughout any performance. The preamp has two control buttons alongside a bright LED display to make sound tweaks whenever you need to.</p><p>Thanks to the preamp having an """"Easy Mode"""", you can scroll through 3 custom-blended Aura Image presets. With just the one Tone control knob, you can explore a natural under-saddle pickup sound to a more """"scooped"""" tone with enhanced treble and bass. The F1 Aura+ also features """"Performance Mode"""", whereby you can access the 3-Band EQs, compressor, automatic anti-feedback filter and digital chromatic tuner.</p><h3>Hardware and Finish</h3><p>For a strong connection between the strings and body, Martin have fitted the lower bout of the body with a 1930s style belly ebony bridge with a drop-in saddle. The headstock is fitted with nickel open-geared tuning machines with butterbean knobs, so you can retune with accuracy alongside the built-in digital chromatic tuner. The natural finish of the body is further protected by a decorative Delmar tortoise pickguard.</p><p>Martin have done plenty of research on many of their own pre-war guitars from the museum to help construct the Retro Series models, and so with the onboard F1 Aura+ preamp you can be sure to have plenty of volume without compromising on its vintage-style tone.</p><p>Each D-18E Retro guitar comes with a hardshell case for added protection and easy portability.</p></div></div></div>",mysite,guitar,"Martin Guitars",TRUE,,,,,,,952-952-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/b95ac9cded5b1a15f44ab963023353e8.jpeg,1,,FALSE,"Martin D-18E Retro Electro Acoustic Guitar","Martin D-18E Retro Electro Acoustic Guitar",,,,,,,,,,,,,,,Kg,,,active
