Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
gibson-usa-2018-sg-special-electric-guitar-natural-satin-592,Gibson USA 2018 SG Special Electric Guitar - Natural Satin,"<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>2018 solidbody SG with classic """"horns"""" on show in satin</li><li>Mahogany body establishes a thumping, energetic warmth </li><li>Mahogany neck shaped to fast playing slimtaper profile</li><li>Rosewood fingerboard with acrylic small block position inlays</li><li>Versatile mini-humbucker pickups deliver exceptional tones</li><li>Solid and reliable hardware upholds intonation and sustain dutifully</li><li>Black top-hats with silver inserts compliment the vintage finish</li><li>Includes Gibson softshell case and accessory kit</li></ul><p>The Gibson USA 2018 SG Special Electric Guitar is built to the instantly recognisable double-cutaway """"Horns"""" body shape that has captured the imagination of guitarists for decades. The understated style of the SG Special is met head-on with a fire and defiant tonal offering, which makes this the ideal choice for guitarists who want a no-nonsense workhorse that plays and sounds truly sublime.</p><h3>Gibson USA build quality</h3><p>As noted, the body is crafted to the distinctive solidbody double-cutaway with a slimline and lightweight construction that is a joy to perform with. Mahogany is the tonewood of choice, establishing a powerful midrange energy with unabashed sustain. The slim body and softly bevelled edges make the SG perfect for players of all skill levels. The body is protected by a coating of satin nitrocellulose to prevent premature superficial wear from affecting the beautiful finish.</p><h3>Classic SG feel</h3><p>The neck of the 2018 SG Special Traditional is crafted from mahogany, which creates a reassuringly solid feel in the hand. Shaped to the slimtaper profile, your fretting hand can glide along with ease. Married to the neck is a delightful rosewood fingerboard, which is home to 24 medium frets that have been cryogenically treated for improved performance. Acrylic small block inlays guide your way in understated fashion.</p><h3>Rock solid hardware</h3><p>The headstock is home to vintage-style keystone tuning machines, which uphold tuning integrity with dutiful precision. The body is home to an aluminium Tune-O-Matic bridge, which works effortlessly with the aluminium stop bar tailpiece to create a seamless transition between strings and body. The result is a setup that maintains intonation, sustain, definition and playing feel faithfully, no matter what you throw at this beauty.</p><h3>Powerful pickups</h3><p>Fitted to the Gibson USA 2018 SG Special Traditional are the powerful and pure sounding mini humbuckers, which translate the smooth warmth of the mahogany beautifully, whilst offering an articulate bite when pushed. Control comes in the form of 3-way pickup selector switch, and black top-hat knobs with silver inserts that offer independent tone and volume control for each pickup. Whatever style of music you play from country to heavy metal, you'll be blown away by the versatility afforded by this exceptional pairing.</p><p>The Gibson USA 2018 SG Special Traditional Electric Guitar is a fantastic model for anyone and everyone from the bedroom warrior to touring professional. Every model is supplied with a Gibson softshell case and accessory kit.</p></div></div></div>",mysite,guitar,Gibson Guitars,TRUE,1,2,,,,,592-592-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/9901e642dab1e299df5e34379b32e635.jpeg,1,,FALSE,Gibson USA 2018 SG Special Electric Guitar - Natural Satin,Gibson USA 2018 SG Special Electric Guitar - Natural Satin,,,,,,,,,,,,,,,Kg,,,active
gibson-usa-2018-sg-special-electric-guitar-natural-satin-592,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/dd50d22cb1d0758c0b04ea98d4aff25f.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
gibson-usa-2018-sg-special-electric-guitar-natural-satin-592,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/27185a0c87f59cea76c0e2cdf4c51150.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
gibson-usa-2018-sg-special-electric-guitar-natural-satin-592,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/31620e805be10bb597f069e71bfdb5ad.jpeg,4,,,,,,,,,,,,,,,,,,,,,,
gibson-usa-2018-sg-special-electric-guitar-natural-satin-592,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/87ef0a2f1d9ba818c1b9bda2408b1388.jpeg,5,,,,,,,,,,,,,,,,,,,,,,
gibson-usa-2018-sg-special-electric-guitar-natural-satin-592,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/7f7b9c3cea4b1369bdf82cc5c3a6d4fc.jpeg,6,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-eb-bass-5-string-t-bass-guitar-satin-vintage-sunburst-425,Gibson 2017 EB Bass 5 String T Bass Guitar - Satin Vintage Sunburst,"<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>Swamp Ash body shaped to the cool EB asymmetric profile</li><li>Glued-in maple neck with comfortable rounded profile</li><li>One-piece rosewood fingerboard with dot position inlays</li><li>Two powerful Alnico V magnet-powered humbuckers</li><li>Babicz full-contact bridge optimises intonation and sustain</li><li>Grover tuners uphold tuning integrity with precision</li><li>Includes Gibson EVF gig bag, Gibson USA guitar strap, polishing cloth, truss rod wench, and 2.5mm adjustment wrench</li></ul><p>The Gibson 2017 EB Bass 5 String T Bass Guitar affords total mastery over your low-end tone, giving you the ability to shape and carve out your sound on an instrument that is a true joy to wield. Whatever style of music you play, the EB is a tonally versatile wonder that is perfect for everyone from amateurs to professionals. Whether you're recording tracks in the studio or hitting the stage, the EB Bass 5 String T Bass allows you to get the job done in style.</p><h3> Sophisticated EB profile </h3><p>The body has been crafted using Swamp ash, which is a tonewood that is highly regarded by luthiers thanks to its richness of tone and girthy midrange energy. Though it produces an enviably powerful sound, the wood is surprisingly light in weight, lending itself sweetly to a comfortable playing feel. The body has been shaped in accordance with a cool ergonomic design, with contoured edges and deep double-cutaways to guarantee unimpeded access to the upper frets.</p><h3> Robust rounded neck </h3><p>With the addition of the 5th string, Gibson have gone to great lengths to ensure the playability and feel of the neck is as accessible as that of its 4 string counterpart. With this in mind, the neck is crafted using maple, which is shaped to a rounded profile to offer a substantial feel in the hand whilst retaining a manageable comfortability. Maple offers a bright counterpoint to the swamp ash to offer articulation across each and every note.</p><p>Married to the neck is a sumptuous rosewood fingerboard, which is home to 24 frets that are adorned with dot position inlays to guide your way in style. The generous 34-inch scale length of the neck is paired with a 12-inch fingerboard radius, laying the foundation for an accommodating playing surface for your fingers to explore.</p><h3> EB Rhythm and Lead Humbuckers </h3><p>With a tone wood combo as potent as this, some equally powerful pickups are in order. Two Alnico V magnet-powered humbuckers are equipped, which deliver a high-gain output with fat tone. Each of these has its own volume control, so that tones can be blended from each pickup, whilst a master tone pot allows you to embellish output from low to high frequencies.</p><h3> Stage-ready hardware </h3><p>Fitted to the body is a Babicz full-contact bridge, which creates a seamless connection between the strings and body to optimise intonation and sustain. The headstock is home to Grover tuners which provide stability throughout the most energetic of performances with a durable 20:01 tuning ratio. The newly appointed self-lubricating TekToid nut also works tirelessly to upheld sustain and pitch accuracy.</p><h3> Included Accessories </h3><p>The Gibson 2017 EB Bass 5 String T Bass Guitar is supplied with a Gibson EVF gig bag to protect your pride and joy at home and on the move. Along with the gig bag, each model is supplied with a Gibson USA guitar strap, polishing cloth, truss rod wench, and 2.5mm adjustment wrench to help you keep your EB Bass in pristine condition.</p></div></div></div>",mysite,guitar,Gibson Guitars,TRUE,1,2,,,,,425-425-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/6058823a82f0b4277e835d55649da097.jpeg,1,,FALSE,Gibson 2017 EB Bass 5 String T Bass Guitar - Satin Vintage Sunburst,Gibson 2017 EB Bass 5 String T Bass Guitar - Satin Vintage Sunburst,,,,,,,,,,,,,,,Kg,,,active
gibson-2017-eb-bass-5-string-t-bass-guitar-satin-vintage-sunburst-425,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/d0283a5c278a5018109d482d0d77ba37.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-eb-bass-5-string-t-bass-guitar-satin-vintage-sunburst-425,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/3117647b8899b97d7e86a1756f0541c2.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-eb-bass-5-string-t-bass-guitar-satin-vintage-sunburst-425,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/85abba7e0f30085e78a9b84f7975aafc.jpeg,4,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-eb-bass-5-string-t-bass-guitar-satin-vintage-sunburst-425,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/db5482e9f5769287e3268a18f11249f4.jpeg,5,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-eb-bass-5-string-t-bass-guitar-satin-vintage-sunburst-425,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/031f3555b4abe67c3c90ea521cb0354a.jpeg,6,,,,,,,,,,,,,,,,,,,,,,
gibson-2017-eb-bass-5-string-t-bass-guitar-satin-vintage-sunburst-425,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/412fc8ed6800be4126468f28c76d19cb.jpeg,7,,,,,,,,,,,,,,,,,,,,,,
g5445t-double-jet-with-bigsby-electric-guitar-black-655,G5445T Double Jet with Bigsby Electric Guitar - Black,"<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li>Chambered basswood body with arched laminated maple top </li><li>Maple neck with C-shape profile offers a comfortable feel in the hand</li><li>22-fret rosewood fingerboard with hump block inlays</li><li>Black Top FilterTron humbuckers create versatile tones to play with</li><li>Anchored adjusto-matic bridge optimises intonation and sustain</li><li>Bigsby-licensed B50 vibrato tailpiece delivers peerless vibrato control</li><li>Pearloid pickguard with Grestch logo harks back to a classic era</li></ul><p>The Gretsch G5445T Double Jet with Bigsby is a modern take on a classic, featuring a chambered double-cutaway basswood body, which is partnered with a carved laminated maple top. There are dual """"Black Top"""" Filter'Tron humbuckers that deliver quintessential Gretsch tones. The Bigsby licensed B50 tailpiece not only looks awesome, but also provides stable tuning and intonation - in tandem with the Adjusto-Matic bridge -, to create a player-friendly mechanism for infusing their playing with subtle vibrato/tremolo.</p><h3> Body </h3><p>The chambered body is lightweight, making it easy to wield and very comfortable to play. The basswood and laminated maple tonewood combination gives the Double Jet a healthy balance between low, mid and high frequencies, creating a highly versatile output that is suited to a wide range of musical styles. The body top is protected by a pearloid pickguard</p></div></div></div>",mysite,guitar,Gretsch Guitars,TRUE,1,2,,,,,655-655-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/a7d8d3874fed84b9e126cfe0b1cacdd7.jpeg,1,,FALSE,G5445T Double Jet with Bigsby Electric Guitar - Black,G5445T Double Jet with Bigsby Electric Guitar - Black,,,,,,,,,,,,,,,Kg,,,active
g5445t-double-jet-with-bigsby-electric-guitar-black-655,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/78e958118b9ecbdf39937a5ca16ce84d.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
g5445t-double-jet-with-bigsby-electric-guitar-black-655,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/bccc6b83768a08a9b9c74b44d8b5b1c7.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
ibanez-sa160qm-electric-guitar-sapphire-blue-827,Ibanez SA160QM Electric Guitar - Sapphire Blue,"<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul> <li>Electric guitar that is designed to maximise tonal versatility</li> <li>Mahogany body shaped to SA profile with deep double-cutaways</li> <li>Flamed maple top finished in a stunning Sapphire Blue</li> <li>3-piece maple neck carved to the comfortable SA profile</li> <li>22 jumbo-fret rosewood fingerboard with white dot position inlays</li> <li>Flexible SAT Pro II tremolo bridge for performing elaborate vibrato on</li> <li>HSS pickup configuration with a pair of Quantum single-coils and a Quantum humbucker</li> <li>Chrome hardware throughout including bridge, tremolo arm, and tuning machines</li> <li>Perfect model for players of all abilities and playing styles</li> </ul> <p> The SA Series - to which the Ibanez SA160QM Electric Guitar in Sapphire Blue prides itself on versatility of tone, and as with all Ibanez models, comfortable playability. Ghosting through every genre, with everything from clean rhythm, crunch and metal tones available from an extremely comfortable, and good-looking guitar. This is Ibanez doing what they do, and they do it so well! </p> <h3>Smooth contoured body</h3> <p> The body of the Ibanez SA160QM Electric Guitar is comprised of a flamed maple top and a mahogany body. The top being arched in its design really shows off the beautiful grain of the flamed maple beneath the Sapphire Blue finish, which is mirrored at the headstock. The slender profile of the body is perfectly formed thanks to the bevelled edges, and deep double-cutaways that enable ready access to the upper frets. The mahogany back produces a weighty tonality that is infused with a meaty warmth, whilst the maple articulates upper register notes exquisitely. </p> <h3>Fast, playable Neck</h3> <p> Joined to the body of the Ibanez SA160QM Guitar is a three-piece maple neck, which has been carved to Ibanez</p></div></div></div>",mysite,guitar,Ibanez Guitars,TRUE,1,2,,,,,827-827-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/3e40e31ee93a74e812e62ef2b754aed2.jpeg,1,,FALSE,Ibanez SA160QM Electric Guitar - Sapphire Blue,Ibanez SA160QM Electric Guitar - Sapphire Blue,,,,,,,,,,,,,,,Kg,,,active
ibanez-sa160qm-electric-guitar-sapphire-blue-827,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/61c5b8442f449ab3d2eb47c4d5baf651.jpeg,2,,,,,,,,,,,,,,,,,,,,,,
ibanez-sa160qm-electric-guitar-sapphire-blue-827,,,,,,,,,,,,,,,,,,,,,,,,https://img.staticdj.com/6961267403909c95f4249873c023f0ef.jpeg,3,,,,,,,,,,,,,,,,,,,,,,
gibson-usa-2018-les-paul-classic-electric-guitar-562,Gibson USA 2018 Les Paul Classic Electric Guitar,"<div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content  product_detail__content""><div class=""tw-pt-2 tw-pb-6 lg:tw-pt-3 lg:tw-pb-10 lg:tw-pl-4 lg:tw-pr-3 lg:tw-body-plus-2 hide-scrollbar tw-overflow-hidden mce__content product_detail__content""><div class=""""><ul><li> 2018 rendition of the highly acclaimed Les Paul classic </li><li> Beautiful grade A plain maple top with high sheen finish </li><li> Mahogany body with 9-hole body rout creates a lighter feel </li><li> Classic single-cutaway profile for greater upper fret access </li><li> Single-piece mahogany neck with slimtaper profile for increased comfort</li><li> Bound rosewood fingerboard with trapezoid inlays and 12-inch radius </li><li> Classic P90 single coil pickups deliver incredible vintage tone</li><li> Includes Gibson hardshell case and accessory kit </li></ul><p>Taking you back to the '60s/'70s' Les Paul golden era the 2018 rendition of the Les Paul Classic Electric Guitar gives you vintage sound with modern durability. Through a combination of vintage-style and updated technology, Gibson has captured the vibrant energy and character of a classic Les Paul, whilst exceeding the tonal demands of guitarists all over the world.</p><h3>Unmistakable design</h3><p>As you'd expect, the body is crafted using classic combination of two-piece mahogany that has been combined with a grade A plain maple top. The maple doesn't just look pretty either; it lends itself to a sweetly delivered high-end that allows this beauty to truly sparkle. The body protected by a smooth hi-gloss 90 sheen lacquer, which preserves that natural grain and paintwork to allow your Les Paul to age gracefully. The 2018 Les Paul Classic also bypasses any weight relief system so you get the full rock-solid power and tone of the original.</p><h3>Single-piece mahogany neck</h3><p>To create a confident playing feel, Gibson have fitted a single-piece mahogany neck using a solid mortise and tenon joint reinforced using Franklin Titebond 50 adhesive. You can rest assured that no matter how hard you play, the neck is built with durability at its heart. Thanks to its slimtaper profile, the neck is delightfully slender and accommodating most player's hands with ease.</p><p>Married to the neck is a rosewood fingerboard, which plays home to 22 frets that are adorned with trapezoid inlays to guide your way in style. Cream binding along the fingerboard ensures seamless transitions between frets, whilst the standard 12-inch radius makes it a breeze to perform smooth string bends.</p><h3>P90 vintage tone</h3><p>To create a tonal match for the sophisticated '60s/'70s aesthetic, the Gibson 2018 Les Paul Classic Electric Guitar is equipped with a pair of P90 single coil pickups to give it the depth and warmth it deserves. The crispness of the maple rings truly, offering a snappy juxtaposition to the warm, dense mahogany.</p><p>Control over the pickups comes via the pickup independent volume and tone controls, which allow you to sculpt and shape your tone with precision. Orange Drop capacitors ensure that the slightest of adjustments is executed as smoothly as possible, putting absolute tone control in your hands.</p><h3>Gig-ready hardware </h3><p>The headstock is home to Grover's kidney style locking tuners with an impressive tuning ratio, so you can rest assured that no slipping will occur during any emphatic string bending. The strings meet the body via the ABR bridge and aluminium stop bar tailpiece. From the tuning machines down to the tailpiece, everything is designed and fitted to optimise intonation and sustain.</p><h3>Included Accessories</h3><p>Each Gibson USA 2018 Les Paul Classic Electric Guitar model is supplied with a classic Gibson hardshell case in brown to protect your pride and joy and an accessory kit so that you can protect and enjoy this exquisite guitar as soon as you get it home.</p></div></div></div>",mysite,guitar,Gibson Guitars,TRUE,1,2,,,,,562-562-0-0,0,shopify,1000,continue,manual,39,0,TRUE,TRUE,,https://img.staticdj.com/b506294f8d4797d96f3f3cf9c09bb1ea.jpeg,1,,FALSE,Gibson USA 2018 Les Paul Classic Electric Guitar,Gibson USA 2018 Les Paul Classic Electric Guitar,,,,,,,,,,,,,,,Kg,,,active
